	cpmid	n	avg_accuracy	max_accuracy	median_accuracy	std_error
767	20965426_D010100_x_D057165	4	1.0	1.0	1.0	0.0
768	20965426_D010100_x_D057165	5	1.0	1.0	1.0	0.0
769	20965426_D010100_x_D057165	6	1.0	1.0	1.0	0.0
770	20965426_D010100_x_D057165	7	1.0	1.0	1.0	0.0
771	20965426_D010100_x_D057165	8	1.0	1.0	1.0	0.0
772	20965426_D010100_x_D057165	9	1.0	1.0	1.0	0.0
773	20965426_D010100_x_D057165	10	1.0	1.0	1.0	0.0
774	20965426_D010100_x_D057165	11	1.0	1.0	1.0	0.0
775	20965426_D010100_x_D057165	12	1.0	1.0	1.0	0.0
776	20965426_D010100_x_D057165	13	1.0	1.0	1.0	0.0
777	20965426_D010100_x_D057165	14	1.0	1.0	1.0	0.0
778	20965426_D010100_x_D057165	15	1.0	1.0	1.0	0.0
779	21029306_C084077_x_D003920	1	0.8400000000000001	1.0	0.9	0.06000000000000001
780	21029306_C084077_x_D003920	2	0.86	1.0	0.8	0.03999999999999998
781	21029306_C084077_x_D003920	3	1.0	1.0	1.0	0.0
782	21029306_C084077_x_D003920	4	1.0	1.0	1.0	0.0
783	21029306_C084077_x_D003920	5	1.0	1.0	1.0	0.0
784	21029306_C084077_x_D003920	6	1.0	1.0	1.0	0.0
785	21029306_C084077_x_D003920	7	1.0	1.0	1.0	0.0
786	21029306_C084077_x_D003920	8	1.0	1.0	1.0	0.0
787	21029306_C084077_x_D003920	9	1.0	1.0	1.0	0.0
788	21029306_C084077_x_D003920	10	1.0	1.0	1.0	0.0
789	21029306_C084077_x_D003920	11	1.0	1.0	1.0	0.0
790	21029306_C084077_x_D003920	12	1.0	1.0	1.0	0.0
791	21029306_C084077_x_D003920	13	1.0	1.0	1.0	0.0
792	21029306_C084077_x_D003920	14	1.0	1.0	1.0	0.0
793	21029306_C084077_x_D003920	15	1.0	1.0	1.0	0.0
794	21494549_D019289_x_D003920	1	0.24	0.6	0.2	0.09273618495495703
795	21494549_D019289_x_D003920	2	0.15	0.2	0.15000000000000002	0.028867513459481294
796	21494549_D019289_x_D003920	3	0.3	0.3	0.3	
797	21494549_D019289_x_D003920	4	0.1	0.1	0.1	0.0
798	21494549_D019289_x_D003920	5	0.19999999999999998	0.3	0.2	0.057735026918962574
799	21498622_D010100_x_None	1	1.0	1.0	1.0	0.0
800	21498622_D010100_x_None	2	1.0	1.0	1.0	0.0
801	21498622_D010100_x_None	3	1.0	1.0	1.0	0.0
802	21498622_D010100_x_None	4	1.0	1.0	1.0	0.0
803	21498622_D010100_x_None	5	1.0	1.0	1.0	0.0
804	21498622_D010100_x_None	6	1.0	1.0	1.0	0.0
805	21498622_D010100_x_None	7	1.0	1.0	1.0	0.0
806	21498622_D010100_x_None	8	1.0	1.0	1.0	0.0
807	21498622_D010100_x_None	9	1.0	1.0	1.0	0.0
808	21498622_D010100_x_None	10	1.0	1.0	1.0	0.0
809	21498622_D010100_x_None	11	1.0	1.0	1.0	0.0
810	21498622_D010100_x_None	12	1.0	1.0	1.0	0.0
811	21498622_D010100_x_None	13	1.0	1.0	1.0	0.0
812	21498622_D010100_x_None	14	1.0	1.0	1.0	0.0
813	21498622_D010100_x_None	15	1.0	1.0	1.0	0.0
814	21565631_8086_x_C536009	1	1.0	1.0	1.0	0.0
815	21565631_8086_x_C536009	2	1.0	1.0	1.0	0.0
816	21565631_8086_x_C536009	3	1.0	1.0	1.0	0.0
817	21565631_8086_x_C536009	4	1.0	1.0	1.0	0.0
818	21565631_8086_x_C536009	5	1.0	1.0	1.0	0.0
819	21565631_8086_x_C536009	6	1.0	1.0	1.0	0.0
820	21565631_8086_x_C536009	7	1.0	1.0	1.0	0.0
821	21565631_8086_x_C536009	8	1.0	1.0	1.0	0.0
822	21565631_8086_x_C536009	9	1.0	1.0	1.0	0.0
823	21565631_8086_x_C536009	10	1.0	1.0	1.0	0.0
824	21565631_8086_x_C536009	11	1.0	1.0	1.0	0.0
825	21565631_8086_x_C536009	12	1.0	1.0	1.0	0.0
826	21565631_8086_x_C536009	13	1.0	1.0	1.0	0.0
827	21565631_8086_x_D030342	1	0.8800000000000001	1.0	0.9	0.037416573867739396
828	21565631_8086_x_D030342	2	0.78	1.0	0.9	0.09695359714832659
829	21565631_8086_x_D030342	3	0.82	1.0	0.8	0.05830951894845301
830	21565631_8086_x_D030342	4	0.9399999999999998	1.0	0.9	0.024494897427831775
831	21565631_8086_x_D030342	5	0.9400000000000001	1.0	1.0	0.03999999999999998
832	21565631_8086_x_D030342	6	1.0	1.0	1.0	0.0
833	21565631_8086_x_D030342	7	1.0	1.0	1.0	0.0
834	21565631_8086_x_D030342	8	1.0	1.0	1.0	0.0
835	21565631_8086_x_D030342	9	1.0	1.0	1.0	0.0
836	21565631_8086_x_D030342	10	1.0	1.0	1.0	0.0
837	21565631_8086_x_D030342	11	1.0	1.0	1.0	0.0
838	21565631_8086_x_D030342	12	1.0	1.0	1.0	0.0
839	21565631_8086_x_D030342	13	1.0	1.0	1.0	0.0
840	21565631_8086_x_D030342	14	1.0	1.0	1.0	0.0
841	21626165_8086_x_D012021	1	0.26	0.4	0.2	0.04
842	21626165_8086_x_D012021	2	0.2	0.3	0.2	0.04472135954999579
843	21626165_8086_x_D012021	3	0.3	0.5	0.3	0.07071067811865475
844	21626165_8086_x_D012021	4	0.275	0.4	0.25	0.04787135538781691
845	21626165_8086_x_D012021	5	0.36	0.7	0.4	0.10295630140987
846	21626165_8086_x_D012021	6	0.27999999999999997	0.4	0.3	0.03741657386773941
847	21626165_8086_x_D012021	7	0.27999999999999997	0.4	0.2	0.048989794855663564
848	21626165_8086_x_D012021	8	0.27999999999999997	0.4	0.3	0.05830951894845301
849	21626165_8086_x_D012021	9	0.14	0.2	0.1	0.024494897427831782
850	21626165_8086_x_D012021	10	0.19999999999999998	0.3	0.2	0.0408248290463863
851	21626165_8086_x_D012021	11	0.13333333333333333	0.2	0.1	0.03333333333333334
852	21626165_8086_x_D012021	12	0.1	0.1	0.1	0.0
853	21656342_8086_x_C536009	1	1.0	1.0	1.0	0.0
854	21656342_8086_x_C536009	2	1.0	1.0	1.0	0.0
855	21656342_8086_x_C536009	3	1.0	1.0	1.0	0.0
856	21656342_8086_x_C536009	4	1.0	1.0	1.0	0.0
857	21656342_8086_x_C536009	5	1.0	1.0	1.0	0.0
858	21656342_8086_x_C536009	6	1.0	1.0	1.0	0.0
859	21656342_8086_x_C536009	7	1.0	1.0	1.0	0.0
860	21656342_8086_x_C536009	8	1.0	1.0	1.0	0.0
861	21656342_8086_x_C536009	9	1.0	1.0	1.0	0.0
862	21656342_8086_x_C536009	10	1.0	1.0	1.0	0.0
863	21656342_8086_x_C536009	11	1.0	1.0	1.0	0.0
864	21656342_8086_x_C536009	12	1.0	1.0	1.0	0.0
865	21656342_8086_x_C536009	13	1.0	1.0	1.0	0.0
866	21656342_8086_x_C536009	14	1.0	1.0	1.0	0.0
867	21656342_8086_x_C536009	15	1.0	1.0	1.0	0.0
868	21656342_8086_x_C562827	1	0.9200000000000002	1.0	0.9	0.03741657386773941
869	21656342_8086_x_C562827	2	0.9800000000000001	1.0	1.0	0.020000000000000004
870	21656342_8086_x_C562827	3	1.0	1.0	1.0	0.0
871	21656342_8086_x_C562827	4	1.0	1.0	1.0	0.0
872	21656342_8086_x_C562827	5	1.0	1.0	1.0	0.0
873	21656342_8086_x_C562827	6	1.0	1.0	1.0	0.0
874	21656342_8086_x_C562827	7	1.0	1.0	1.0	0.0
875	21656342_8086_x_C562827	8	1.0	1.0	1.0	0.0
876	21656342_8086_x_C562827	9	1.0	1.0	1.0	0.0
877	21656342_8086_x_C562827	10	1.0	1.0	1.0	0.0
878	21656342_8086_x_C562827	11	1.0	1.0	1.0	0.0
879	21656342_8086_x_C562827	12	1.0	1.0	1.0	0.0
880	21656342_8086_x_C562827	13	1.0	1.0	1.0	0.0
881	21656342_8086_x_C562827	14	1.0	1.0	1.0	0.0
882	21656342_8086_x_C562827	15	1.0	1.0	1.0	0.0
883	21656342_8086_x_D012816	1	0.64	0.8	0.7	0.06
884	21656342_8086_x_D012816	2	0.6200000000000001	0.8	0.7	0.07348469228349533
885	21656342_8086_x_D012816	3	0.7	0.8	0.7	0.04472135954999581
886	21656342_8086_x_D012816	4	0.8	1.0	0.9	0.08944271909999157
887	21656342_8086_x_D012816	5	0.86	1.0	0.9	0.06782329983125268
888	21656342_8086_x_D012816	6	0.8	0.9	0.8	0.031622776601683805
889	21656342_8086_x_D012816	7	0.8800000000000001	0.9	0.9	0.019999999999999993
890	21656342_8086_x_D012816	8	0.86	1.0	0.9	0.05099019513592784
891	21656342_8086_x_D012816	9	0.9400000000000001	1.0	0.9	0.02449489742783177
892	21656342_8086_x_D012816	10	0.9	1.0	0.9	0.04472135954999578
893	21656342_8086_x_D012816	11	1.0	1.0	1.0	0.0
894	21656342_8086_x_D012816	12	1.0	1.0	1.0	0.0
895	21656342_8086_x_D012816	13	1.0	1.0	1.0	0.0
896	21656342_8086_x_D012816	14	1.0	1.0	1.0	0.0
897	21656342_8086_x_D012816	15	1.0	1.0	1.0	0.0
898	21656342_8086_x_D054969	1	0.9199999999999999	1.0	0.9	0.01999999999999999
899	21656342_8086_x_D054969	2	0.9400000000000001	1.0	1.0	0.039999999999999994
900	21656342_8086_x_D054969	3	0.9800000000000001	1.0	1.0	0.020000000000000004
901	21656342_8086_x_D054969	4	1.0	1.0	1.0	0.0
902	21656342_8086_x_D054969	5	1.0	1.0	1.0	0.0
903	21656342_8086_x_D054969	6	1.0	1.0	1.0	0.0
904	21656342_8086_x_D054969	7	1.0	1.0	1.0	0.0
905	21656342_8086_x_D054969	8	1.0	1.0	1.0	0.0
906	21656342_8086_x_D054969	9	1.0	1.0	1.0	0.0
907	21656342_8086_x_D054969	10	1.0	1.0	1.0	0.0
908	21656342_8086_x_D054969	11	1.0	1.0	1.0	0.0
909	21656342_8086_x_D054969	12	1.0	1.0	1.0	0.0
910	21656342_8086_x_D054969	13	1.0	1.0	1.0	0.0
911	21656342_8086_x_D054969	14	1.0	1.0	1.0	0.0
912	21656342_8086_x_D054969	15	1.0	1.0	1.0	0.0
913	21686524_8086_x_C562827	1	0.86	1.0	0.8	0.06
914	21686524_8086_x_C562827	2	0.9200000000000002	1.0	0.9	0.019999999999999993
915	21686524_8086_x_C562827	3	1.0	1.0	1.0	0.0
916	21686524_8086_x_C562827	4	1.0	1.0	1.0	0.0
917	21686524_8086_x_C562827	5	1.0	1.0	1.0	0.0
918	21686524_8086_x_C562827	6	1.0	1.0	1.0	0.0
919	21686524_8086_x_C562827	7	1.0	1.0	1.0	0.0
920	21686524_8086_x_C562827	8	1.0	1.0	1.0	0.0
921	21686524_8086_x_C562827	9	1.0	1.0	1.0	0.0
922	21686524_8086_x_C562827	10	1.0	1.0	1.0	0.0
923	21686524_8086_x_C562827	11	1.0	1.0	1.0	0.0
924	21686524_8086_x_C562827	12	1.0	1.0	1.0	0.0
925	21686524_8086_x_C562827	13	1.0	1.0	1.0	0.0
926	21686524_8086_x_C562827	14	1.0	1.0	1.0	0.0
927	21686524_8086_x_C562827	15	1.0	1.0	1.0	0.0
928	21686524_8086_x_D000224	1	0.10000000000000002	0.1	0.1	0.0
929	21686524_8086_x_D000224	2	0.13333333333333333	0.2	0.1	0.03333333333333334
930	21737679_D005947_x_D007239	1	0.64	0.8	0.7	0.0812403840463596
931	21737679_D005947_x_D007239	2	0.6399999999999999	0.8	0.6	0.05099019513592784
932	21737679_D005947_x_D007239	3	0.72	0.9	0.8	0.09165151389911678
933	21737679_D005947_x_D007239	4	0.7999999999999999	0.9	0.8	0.0316227766016838
934	21737679_D005947_x_D007239	5	0.78	1.0	0.7	0.0916515138991168
935	21737679_D005947_x_D007239	6	0.8800000000000001	1.0	0.9	0.048989794855663564
936	21737679_D005947_x_D007239	7	0.9199999999999999	1.0	0.9	0.03741657386773939
937	21737679_D005947_x_D007239	8	1.0	1.0	1.0	0.0
938	21737679_D005947_x_D007239	9	0.9400000000000001	1.0	1.0	0.039999999999999994
939	21737679_D005947_x_D007239	10	1.0	1.0	1.0	0.0
940	21737679_D005947_x_D007239	11	1.0	1.0	1.0	0.0
941	21737679_D005947_x_D007239	12	1.0	1.0	1.0	0.0
942	21737679_D005947_x_D007239	13	1.0	1.0	1.0	0.0
943	21737679_D005947_x_D007239	14	1.0	1.0	1.0	0.0
944	21737679_D005947_x_D007239	15	1.0	1.0	1.0	0.0
945	22000320_8086_x_D000310	1	0.2	0.2	0.2	
946	22000320_8086_x_D000310	2	0.20000000000000004	0.3	0.2	0.05773502691896257
947	22000320_8086_x_D004931	1	1.0	1.0	1.0	0.0
948	22000320_8086_x_D004931	2	1.0	1.0	1.0	0.0
949	22000320_8086_x_D004931	3	1.0	1.0	1.0	0.0
950	22000320_8086_x_D004931	4	1.0	1.0	1.0	0.0
951	22000320_8086_x_D004931	5	1.0	1.0	1.0	0.0
952	22000320_8086_x_D004931	6	1.0	1.0	1.0	0.0
953	22000320_8086_x_D004931	7	1.0	1.0	1.0	0.0
954	22000320_8086_x_D004931	8	1.0	1.0	1.0	0.0
955	22000320_8086_x_D004931	9	1.0	1.0	1.0	0.0
956	22000320_8086_x_D004931	10	1.0	1.0	1.0	0.0
957	22000320_8086_x_D004931	11	1.0	1.0	1.0	0.0
958	22000320_8086_x_D004931	12	1.0	1.0	1.0	0.0
959	22000320_8086_x_D004931	13	1.0	1.0	1.0	0.0
960	22000320_8086_x_D004931	14	1.0	1.0	1.0	0.0
961	22000320_8086_x_D004931	15	1.0	1.0	1.0	0.0
962	22584989_8086_x_C536009	1	0.8400000000000001	1.0	0.8	0.050990195135927834
963	22584989_8086_x_C536009	2	0.74	0.9	0.8	0.06782329983125268
964	22584989_8086_x_C536009	3	0.9199999999999999	1.0	0.9	0.019999999999999997
965	22584989_8086_x_C536009	4	0.9400000000000001	1.0	0.9	0.024494897427831765
966	22584989_8086_x_C536009	5	1.0	1.0	1.0	0.0
967	22584989_8086_x_C536009	6	0.9800000000000001	1.0	1.0	0.019999999999999993
968	22584989_8086_x_C536009	7	1.0	1.0	1.0	0.0
969	22584989_8086_x_C536009	8	1.0	1.0	1.0	0.0
970	22584989_8086_x_C536009	9	1.0	1.0	1.0	0.0
971	22584989_8086_x_C536009	10	1.0	1.0	1.0	0.0
972	22584989_8086_x_C536009	11	1.0	1.0	1.0	0.0
973	22584989_8086_x_C536009	12	1.0	1.0	1.0	0.0
974	22584989_8086_x_C536009	13	1.0	1.0	1.0	0.0
975	22584989_8086_x_C536009	14	1.0	1.0	1.0	0.0
976	22584989_8086_x_D004931	1	0.6199999999999999	0.8	0.7	0.09165151389911681
977	22584989_8086_x_D004931	2	0.6799999999999999	0.8	0.6	0.04898979485566358
978	22584989_8086_x_D004931	3	0.8400000000000001	1.0	0.8	0.05099019513592785
979	22584989_8086_x_D004931	4	0.76	0.9	0.7	0.06000000000000001
980	22584989_8086_x_D004931	5	0.8	0.9	0.8	0.04472135954999582
981	22584989_8086_x_D004931	6	0.9	1.0	0.9	0.031622776601683784
982	22584989_8086_x_D004931	7	0.9800000000000001	1.0	1.0	0.019999999999999993
983	22584989_8086_x_D004931	8	1.0	1.0	1.0	0.0
984	22584989_8086_x_D004931	9	1.0	1.0	1.0	0.0
985	22584989_8086_x_D004931	10	1.0	1.0	1.0	0.0
986	22584989_8086_x_D004931	11	1.0	1.0	1.0	0.0
987	22584989_8086_x_D004931	12	1.0	1.0	1.0	0.0
988	22584989_8086_x_D004931	13	1.0	1.0	1.0	0.0
989	22584989_8086_x_D004931	14	1.0	1.0	1.0	0.0
990	22584989_8086_x_D006471	1	0.375	0.5	0.35	0.04787135538781691
991	22584989_8086_x_D006471	2	0.27999999999999997	0.4	0.3	0.0374165738677394
992	22584989_8086_x_D006471	3	0.20000000000000004	0.2	0.2	0.0
993	22584989_8086_x_D006471	4	0.3	0.4	0.3	0.044721359549995794
994	22584989_8086_x_D006471	5	0.225	0.3	0.25	0.0478713553878169
995	22584989_8086_x_D006471	6	0.2	0.4	0.1	0.06324555320336758
996	22584989_8086_x_D006471	7	0.175	0.2	0.2	0.025
997	22584989_8086_x_D006471	8	0.17500000000000002	0.3	0.15000000000000002	0.047871355387816894
998	22584989_8086_x_D006471	9	0.19999999999999998	0.3	0.2	0.0408248290463863
999	22584989_8086_x_D006471	10	0.20000000000000004	0.3	0.2	0.05773502691896257
1000	22584989_8086_x_D006471	11	0.125	0.2	0.1	0.02500000000000001
1001	22584989_8086_x_D006471	12	0.15	0.2	0.15000000000000002	0.028867513459481294
1002	22781125_C457213_x_C535436	1	0.8200000000000001	0.9	0.8	0.03741657386773943
1003	22781125_C457213_x_C535436	2	0.9199999999999999	1.0	0.9	0.020000000000000004
1004	22781125_C457213_x_C535436	3	0.9800000000000001	1.0	1.0	0.019999999999999993
1005	22781125_C457213_x_C535436	4	1.0	1.0	1.0	0.0
1006	22781125_C457213_x_C535436	5	1.0	1.0	1.0	0.0
1007	22781125_C457213_x_C535436	6	1.0	1.0	1.0	0.0
1008	22781125_C457213_x_C535436	7	1.0	1.0	1.0	0.0
1009	22781125_C457213_x_C535436	8	1.0	1.0	1.0	0.0
1010	22781125_C457213_x_C535436	9	1.0	1.0	1.0	0.0
1011	22781125_C457213_x_C535436	10	1.0	1.0	1.0	0.0
1012	22781125_C457213_x_C535436	11	1.0	1.0	1.0	0.0
1013	22781125_C457213_x_C535436	12	1.0	1.0	1.0	0.0
1014	22781125_C457213_x_C535436	13	1.0	1.0	1.0	0.0
1015	22781125_C457213_x_C535436	14	1.0	1.0	1.0	0.0
1016	22781125_C457213_x_C535436	15	1.0	1.0	1.0	0.0
1017	22827796_D002241_x_D018981	1	0.6799999999999999	0.9	0.7	0.066332495807108
1018	22827796_D002241_x_D018981	2	0.6599999999999999	0.8	0.7	0.07483314773547883
1019	22827796_D002241_x_D018981	3	0.74	1.0	0.7	0.0678232998312527
1020	22827796_D002241_x_D018981	4	0.72	0.9	0.7	0.05830951894845302
1021	22827796_D002241_x_D018981	5	0.8800000000000001	1.0	0.9	0.05830951894845301
1022	22827796_D002241_x_D018981	6	0.9800000000000001	1.0	1.0	0.019999999999999997
1023	22827796_D002241_x_D018981	7	0.96	1.0	1.0	0.024494897427831785
1024	22827796_D002241_x_D018981	8	1.0	1.0	1.0	0.0
1025	22827796_D002241_x_D018981	9	1.0	1.0	1.0	0.0
1026	22827796_D002241_x_D018981	10	1.0	1.0	1.0	0.0
1027	22827796_D002241_x_D018981	11	1.0	1.0	1.0	0.0
1028	22827796_D002241_x_D018981	12	1.0	1.0	1.0	0.0
1029	22827796_D002241_x_D018981	13	1.0	1.0	1.0	0.0
1030	22827796_D002241_x_D018981	14	1.0	1.0	1.0	0.0
1031	22827796_D002241_x_D018981	15	1.0	1.0	1.0	0.0
1032	22991164_C057651_x_None	1	0.9	1.0	0.9	0.04472135954999579
1033	22991164_C057651_x_None	2	0.96	1.0	1.0	0.024494897427831782
1034	22991164_C057651_x_None	3	1.0	1.0	1.0	0.0
1035	22991164_C057651_x_None	4	1.0	1.0	1.0	0.0
1036	22991164_C057651_x_None	5	1.0	1.0	1.0	0.0
1037	22991164_C057651_x_None	6	1.0	1.0	1.0	0.0
1038	22991164_C057651_x_None	7	1.0	1.0	1.0	0.0
1039	22991164_C057651_x_None	8	1.0	1.0	1.0	0.0
1040	22991164_C057651_x_None	9	1.0	1.0	1.0	0.0
1041	22991164_C057651_x_None	10	1.0	1.0	1.0	0.0
1042	22991164_C057651_x_None	11	1.0	1.0	1.0	0.0
1043	22991164_C057651_x_None	12	1.0	1.0	1.0	0.0
1044	22991164_C057651_x_None	13	1.0	1.0	1.0	0.0
1045	22991164_C057651_x_None	14	1.0	1.0	1.0	0.0
1046	22991164_C057651_x_None	15	1.0	1.0	1.0	0.0
1047	23012188_D003348_x_C536008	1	0.9199999999999999	1.0	0.9	0.037416573867739396
1048	23012188_D003348_x_C536008	2	0.96	1.0	1.0	0.024494897427831768
1049	23012188_D003348_x_C536008	3	1.0	1.0	1.0	0.0
1050	23012188_D003348_x_C536008	4	1.0	1.0	1.0	0.0
1051	23012188_D003348_x_C536008	5	1.0	1.0	1.0	0.0
1052	23012188_D003348_x_C536008	6	1.0	1.0	1.0	0.0
1053	23012188_D003348_x_C536008	7	1.0	1.0	1.0	0.0
1054	23012188_D003348_x_C536008	8	1.0	1.0	1.0	0.0
1055	23012188_D003348_x_C536008	9	1.0	1.0	1.0	0.0
1056	23012188_D003348_x_C536008	10	1.0	1.0	1.0	0.0
1057	23012188_D003348_x_C536008	11	1.0	1.0	1.0	0.0
1058	23012188_D003348_x_C536008	12	1.0	1.0	1.0	0.0
1059	23012188_D003348_x_C536008	13	1.0	1.0	1.0	0.0
1060	23012188_D003348_x_C536008	14	1.0	1.0	1.0	0.0
1061	23012188_D003348_x_C536008	15	1.0	1.0	1.0	0.0
1062	23012188_D003348_x_D003680	1	0.66	0.8	0.7	0.07483314773547882
1063	23012188_D003348_x_D003680	2	0.7	0.8	0.7	0.05477225575051662
1064	23012188_D003348_x_D003680	3	0.82	1.0	0.8	0.048989794855663564
1065	23012188_D003348_x_D003680	4	0.72	0.9	0.7	0.066332495807108
1066	23012188_D003348_x_D003680	5	0.8800000000000001	1.0	0.9	0.0374165738677394
1067	23012188_D003348_x_D003680	6	0.9	1.0	0.9	0.03162277660168378
1068	23012188_D003348_x_D003680	7	1.0	1.0	1.0	0.0
1069	23012188_D003348_x_D003680	8	0.96	1.0	1.0	0.02449489742783178
1070	23012188_D003348_x_D003680	9	0.9800000000000001	1.0	1.0	0.019999999999999997
1071	23012188_D003348_x_D003680	10	1.0	1.0	1.0	0.0
1072	23012188_D003348_x_D003680	11	1.0	1.0	1.0	0.0
1073	23012188_D003348_x_D003680	12	1.0	1.0	1.0	0.0
1074	23012188_D003348_x_D003680	13	1.0	1.0	1.0	0.0
1075	23012188_D003348_x_D003680	14	1.0	1.0	1.0	0.0
1076	23012188_D003348_x_D003680	15	1.0	1.0	1.0	0.0
1077	23056690_8086_x_C536009	1	1.0	1.0	1.0	0.0
1078	23056690_8086_x_C536009	2	1.0	1.0	1.0	0.0
1079	23056690_8086_x_C536009	3	1.0	1.0	1.0	0.0
1080	23056690_8086_x_C536009	4	1.0	1.0	1.0	0.0
1081	23056690_8086_x_C536009	5	1.0	1.0	1.0	0.0
1082	23056690_8086_x_C536009	6	1.0	1.0	1.0	0.0
1083	23056690_8086_x_C536009	7	1.0	1.0	1.0	0.0
1084	23056690_8086_x_C536009	8	1.0	1.0	1.0	0.0
1085	23056690_8086_x_C536009	9	1.0	1.0	1.0	0.0
1086	23056690_8086_x_C536009	10	1.0	1.0	1.0	0.0
1087	23056690_8086_x_C536009	11	1.0	1.0	1.0	0.0
1088	23056690_8086_x_C536009	12	1.0	1.0	1.0	0.0
1089	23056690_8086_x_C536009	13	1.0	1.0	1.0	0.0
1090	23056690_8086_x_C536009	14	1.0	1.0	1.0	0.0
1091	23056690_8086_x_C536009	15	1.0	1.0	1.0	0.0
1092	23056690_8086_x_C562827	1	0.9	1.0	0.9	0.031622776601683784
1093	23056690_8086_x_C562827	2	0.96	1.0	1.0	0.024494897427831765
1094	23056690_8086_x_C562827	3	1.0	1.0	1.0	0.0
1095	23056690_8086_x_C562827	4	1.0	1.0	1.0	0.0
1096	23056690_8086_x_C562827	5	1.0	1.0	1.0	0.0
1097	23056690_8086_x_C562827	6	1.0	1.0	1.0	0.0
1098	23056690_8086_x_C562827	7	1.0	1.0	1.0	0.0
1099	23056690_8086_x_C562827	8	1.0	1.0	1.0	0.0
1100	23056690_8086_x_C562827	9	1.0	1.0	1.0	0.0
1101	23056690_8086_x_C562827	10	1.0	1.0	1.0	0.0
1102	23056690_8086_x_C562827	11	1.0	1.0	1.0	0.0
1103	23056690_8086_x_C562827	12	1.0	1.0	1.0	0.0
1104	23056690_8086_x_C562827	13	1.0	1.0	1.0	0.0
1105	23056690_8086_x_C562827	14	1.0	1.0	1.0	0.0
1106	23056690_8086_x_C562827	15	1.0	1.0	1.0	0.0
1107	23077033_D010100_x_D009410	1	0.68	0.7	0.7	0.019999999999999997
1108	23077033_D010100_x_D009410	2	0.82	1.0	0.9	0.07348469228349537
1109	23077033_D010100_x_D009410	3	0.9800000000000001	1.0	1.0	0.019999999999999997
1110	23077033_D010100_x_D009410	4	0.9400000000000001	1.0	1.0	0.03999999999999999
1111	23077033_D010100_x_D009410	5	1.0	1.0	1.0	0.0
1112	23077033_D010100_x_D009410	6	1.0	1.0	1.0	0.0
1113	23077033_D010100_x_D009410	7	1.0	1.0	1.0	0.0
1114	23077033_D010100_x_D009410	8	1.0	1.0	1.0	0.0
1115	23077033_D010100_x_D009410	9	1.0	1.0	1.0	0.0
1116	23077033_D010100_x_D009410	10	1.0	1.0	1.0	0.0
1117	23077033_D010100_x_D009410	11	1.0	1.0	1.0	0.0
1118	23077033_D010100_x_D009410	12	1.0	1.0	1.0	0.0
1119	23077033_D010100_x_D009410	13	1.0	1.0	1.0	0.0
1120	23077033_D010100_x_D009410	14	1.0	1.0	1.0	0.0
1121	23077033_D010100_x_D009410	15	1.0	1.0	1.0	0.0
1122	23139742_D004967_x_D004715	1	0.12	0.2	0.1	0.020000000000000004
1123	23139742_D004967_x_D004715	2	0.1	0.1	0.1	0.0
1124	23139742_D004967_x_D004715	3	0.2	0.3	0.2	0.09999999999999999
1125	23139742_D004967_x_D004715	4	0.15000000000000002	0.2	0.15000000000000002	0.05
1126	23139742_D004967_x_D004715	5	0.13333333333333333	0.2	0.1	0.03333333333333334
1127	23861206_8086_x_C536008	1	0.9	0.9	0.9	0.0
1128	23861206_8086_x_C536008	2	0.9199999999999999	1.0	1.0	0.05830951894845301
1129	23861206_8086_x_C536008	3	0.8400000000000001	0.9	0.9	0.04000000000000001
1130	23861206_8086_x_C536008	4	0.9800000000000001	1.0	1.0	0.020000000000000004
1131	23861206_8086_x_C536008	5	0.9800000000000001	1.0	1.0	0.019999999999999993
1132	23861206_8086_x_C536008	6	0.9800000000000001	1.0	1.0	0.019999999999999997
1133	23861206_8086_x_C536008	7	1.0	1.0	1.0	0.0
1134	23861206_8086_x_C536008	8	1.0	1.0	1.0	0.0
1135	23861206_8086_x_C536008	9	1.0	1.0	1.0	0.0
1136	23861206_8086_x_C536008	10	1.0	1.0	1.0	0.0
1137	23861206_8086_x_C536008	11	1.0	1.0	1.0	0.0
1138	23861206_8086_x_C536008	12	1.0	1.0	1.0	0.0
1139	23861206_8086_x_C536008	13	1.0	1.0	1.0	0.0
1140	23861206_8086_x_C536008	14	1.0	1.0	1.0	0.0
1141	23861206_8086_x_C536008	15	1.0	1.0	1.0	0.0
1142	23861206_8086_x_D001342	1	0.76	0.9	0.8	0.050990195135927854
1143	23861206_8086_x_D001342	2	0.7200000000000001	0.8	0.7	0.037416573867739424
1144	23861206_8086_x_D001342	3	0.96	1.0	1.0	0.024494897427831782
1145	23861206_8086_x_D001342	4	0.8800000000000001	1.0	0.9	0.05830951894845301
1146	23861206_8086_x_D001342	5	1.0	1.0	1.0	0.0
1147	23861206_8086_x_D001342	6	0.9400000000000001	1.0	0.9	0.024494897427831775
1148	23861206_8086_x_D001342	7	1.0	1.0	1.0	0.0
1149	23861206_8086_x_D001342	8	1.0	1.0	1.0	0.0
1150	23861206_8086_x_D001342	9	1.0	1.0	1.0	0.0
1151	23861206_8086_x_D001342	10	1.0	1.0	1.0	0.0
1152	23861206_8086_x_D001342	11	1.0	1.0	1.0	0.0
1153	23861206_8086_x_D001342	12	1.0	1.0	1.0	0.0
1154	23861206_8086_x_D001342	13	1.0	1.0	1.0	0.0
1155	23861206_8086_x_D001342	14	1.0	1.0	1.0	0.0
